Frame,X,Y,Z,Rotation_1,Rotation_2,Rotation_3
440,10.254582534285282,9.548183513152065,-8.882997821528685,[-0.94132087 -0.30629829  0.14176169],[ 0.11976309 -0.6958134  -0.70816702],[ 0.31555003 -0.64963457  0.6916669 ]
441,10.258986572246128,9.529255983751067,-8.894311528352375,[-0.94104036 -0.30700872  0.14208688],[ 0.1201136  -0.69586662 -0.70805534],[ 0.31625268 -0.64924209  0.6917145 ]
442,10.243692657018698,9.538455892930964,-8.893997521406812,[-0.9415928  -0.30577927  0.14107454],[ 0.11937143 -0.69479496 -0.70923228],[ 0.31488641 -0.65096774  0.69071525]
443,10.249654502363324,9.54265810564955,-8.888521159766352,[-0.94157057 -0.3057604   0.14126373],[ 0.11928198 -0.69493577 -0.70910936],[ 0.31498679 -0.65082629  0.69080277]
444,10.252698357351589,9.539565148643014,-8.892236183220348,[-0.9411275  -0.30645345  0.14270712],[ 0.11898523 -0.69542161 -0.7086828 ],[ 0.3164199  -0.64998083  0.69094383]
445,10.26605680904377,9.537135241917102,-8.884044809771922,[-0.94127974 -0.30638633  0.14184452],[ 0.11973961 -0.69574818 -0.70823505],[ 0.31568161 -0.6496629   0.69158025]
446,10.263468133321732,9.53438162387127,-8.887049286316019,[-0.94126949 -0.30639676  0.14189001],[ 0.11971951 -0.69576005 -0.7082268 ],[ 0.3157198  -0.64964527  0.69157938]
447,10.26553621660424,9.537777987632577,-8.883311744709761,[-0.94131262 -0.30624295  0.14193591],[ 0.11955177 -0.69573944 -0.70827538],[ 0.31565475 -0.64973986  0.6915202 ]
448,10.245489153665662,9.551171023113241,-8.872563243581295,[-0.94212676 -0.30438387  0.14052623],[ 0.11847619 -0.69439229 -0.70977654],[ 0.31362486 -0.65205047  0.6902678 ]
449,10.267046088099463,9.537917152587092,-8.883198130018412,[-0.94123953 -0.30640322  0.14207466],[ 0.11964546 -0.69588287 -0.70811863],[ 0.31583715 -0.64951065  0.69165223]
450,10.257675047124968,9.567549956349144,-8.864331146067961,[-0.94212438 -0.30426091  0.14080818],[ 0.11823758 -0.69454165 -0.70967018],[ 0.31372205 -0.65194876  0.6903197 ]
451,10.24852271012541,9.583198956675016,-8.847059326429562,[-0.94283876 -0.30251     0.13979549],[ 0.11710045 -0.69348513 -0.71089089],[ 0.3119977  -0.65388536  0.68926872]
452,10.256606725041758,9.578129247406146,-8.845775438268596,[-0.94253167 -0.30317054  0.1404339 ],[ 0.1174293  -0.69408048 -0.71025534],[ 0.31280092 -0.6529471   0.68979393]
453,10.24815197145901,9.569247104955878,-8.858032331837418,[-0.94260524 -0.30317056  0.13993916],[ 0.11766172 -0.69378707 -0.7105035 ],[ 0.31249172 -0.65325884  0.6896389 ]
454,10.24359873859968,9.566928366489112,-8.860921685937576,[-0.9426498  -0.30311563  0.13975787],[ 0.11768196 -0.69363501 -0.7106486 ],[ 0.31234965 -0.65344578  0.68952614]
455,10.243200899843197,9.566368721711502,-8.863196028661788,[-0.94263815 -0.30317838  0.13970032],[ 0.11777693 -0.69363849 -0.71062947],[ 0.31234901 -0.65341297  0.68955752]
456,10.241770589588697,9.552555340221241,-8.882588075389846,[-0.94212897 -0.30449232  0.14027624],[ 0.11864608 -0.69417403 -0.70996164],[ 0.31355399 -0.6522322   0.69012829]
457,10.24964947145866,9.547803031593029,-8.887183585780676,[-0.94182201 -0.30518217  0.14083727],[ 0.11903876 -0.69472389 -0.7093578 ],[ 0.31432637 -0.6513237   0.69063476]
458,10.264878260498682,9.544325033454232,-8.885336420282295,[-0.94135292 -0.30615019  0.14186871],[ 0.11944639 -0.69557126 -0.70845832],[ 0.31557445 -0.6499636   0.69134657]
459,10.326658444751171,9.518471904251314,-8.855570675107716,[-0.93948448 -0.31008299  0.1456621 ],[ 0.12162655 -0.69936674 -0.7043388 ],[ 0.32027471 -0.64399899  0.69475853]
460,10.329953862872875,9.518546119586123,-8.854669152640465,[-0.93948047 -0.31007631  0.14570218],[ 0.12163997 -0.69946499 -0.70423891],[ 0.32028138 -0.6438955   0.69485137]
461,10.276183166759097,9.54395890112357,-8.877249279684266,[-0.94124941 -0.30632065  0.1421872 ],[ 0.11957418 -0.6960464  -0.70796993],[ 0.3158347  -0.64937436  0.69178131]
462,10.279729467213237,9.543463864263611,-8.875876315013368,[-0.94118986 -0.30644021  0.14232371],[ 0.11965619 -0.69622904 -0.70777647],[ 0.31598107 -0.64912212  0.69195118]
463,10.26243219088105,9.556732732076004,-8.863399795470517,[-0.94197483 -0.30461883  0.14103468],[ 0.11854233 -0.69493548 -0.70923367],[ 0.31405593 -0.65136169  0.69072196]
464,10.261887242919325,9.552264752927082,-8.866528565333764,[-0.94203692 -0.30449871  0.1408793 ],[ 0.11857955 -0.69496897 -0.70919463],[ 0.3138556  -0.65138212  0.69079375]
465,10.261912066624062,9.550427809999686,-8.868019919793028,[-0.94192329 -0.30474593  0.14110436],[ 0.11864999 -0.69505704 -0.70909653],[ 0.31416986 -0.6511725   0.69084852]
466,10.280818891156253,9.53744726339049,-8.878447518181975,[-0.94111174 -0.30659754  0.14250137],[ 0.11972944 -0.6963947  -0.70760108],[ 0.31618595 -0.64887007  0.69209398]
467,10.265541320595679,9.54398716783931,-8.884159829111297,[-0.94156837 -0.30560976  0.14160392],[ 0.11914222 -0.69542487 -0.70865322],[ 0.31504623 -0.65037445  0.69120109]
468,10.26570955365354,9.543354917952577,-8.884277392055838,[-0.94151013 -0.30573954  0.14171101],[ 0.11917593 -0.69544651 -0.70862631],[ 0.31520751 -0.65029031  0.69120673]
469,10.269814926222233,9.54367819351059,-8.881774179880365,[-0.94146606 -0.3058093   0.14185317],[ 0.11919396 -0.69558924 -0.70848317],[ 0.31533228 -0.65010482  0.69132429]
470,10.265025619886858,9.54635964497055,-8.882852087465238,[-0.941387   -0.30600541  0.14195493],[ 0.11919128 -0.69541811 -0.7086516 ],[ 0.31556926 -0.65019562  0.69113074]
471,10.268545234516104,9.543676823237474,-8.882857556632318,[-0.94144945 -0.30586296  0.14184774],[ 0.11922624 -0.69555882 -0.70850761],[ 0.31536968 -0.65011212  0.69130036]
472,10.268452519402024,9.543446627873942,-8.883859035215211,[-0.94142261 -0.30592664  0.14188854],[ 0.11926889 -0.69560497 -0.70845512],[ 0.31543367 -0.65003278  0.69134577]
473,10.263420594555713,9.543720785308336,-8.88843515126183,[-0.94137577 -0.30612116  0.14177974],[ 0.11941725 -0.69542116 -0.70861056],[ 0.31551732 -0.65013787  0.69120878]
474,10.262400537847356,9.54352518979093,-8.888181276151462,[-0.94140216 -0.30605807  0.14174074],[ 0.11937914 -0.69538617 -0.70865132],[ 0.315453   -0.650205    0.69117499]
475,10.261084776885504,9.540101643756321,-8.889807479335795,[-0.94144776 -0.30591176  0.14175369],[ 0.11928434 -0.69545216 -0.70860252],[ 0.31535276 -0.65020326  0.69122236]
476,10.261426333998491,9.539808322758535,-8.89004610689508,[-0.94149313 -0.30584958  0.14158644],[ 0.11935309 -0.69543695 -0.70860587],[ 0.31519125 -0.65024878  0.69125321]
477,10.255647558229839,9.536808529973873,-8.8965003565126,[-0.94152708 -0.30586643  0.14132403],[ 0.11949534 -0.69529508 -0.70872111],[ 0.3150359  -0.65039256  0.69118876]
478,10.260526733551588,9.533214983772204,-8.894116938639067,[-0.94130079 -0.3063474   0.14178891],[ 0.11971343 -0.69567234 -0.70831397],[ 0.31562876 -0.64976247  0.69151083]
479,10.256411628884074,9.532248890790811,-8.897176478213108,[-0.94135781 -0.30625498  0.14160991],[ 0.11969382 -0.69550692 -0.70847972],[ 0.31546611 -0.64998309  0.6913777 ]
480,10.230609841211047,9.540693060791954,-8.896715754010051,[-0.9421341  -0.30461872  0.13996703],[ 0.11878548 -0.6937694  -0.71033374],[ 0.3134858  -0.65260359  0.68980809]
481,10.24522337414923,9.5412641467688,-8.882306217022506,[-0.9421424  -0.30445395  0.14026935],[ 0.11867646 -0.69429007 -0.70984307],[ 0.31350215 -0.65212659  0.69025163]
482,10.243727792875756,9.538010214065537,-8.88672851455266,[-0.94206045 -0.30467659  0.14033636],[ 0.11882109 -0.69432654 -0.70978321],[ 0.31369358 -0.65198377  0.69029958]
483,10.24545903807606,9.543101456589092,-8.882557812346654,[-0.94210001 -0.30458461  0.14027039],[ 0.11874501 -0.69421756 -0.70990253],[ 0.31360355 -0.65214277  0.69019028]
484,10.254352919912279,9.449061099462483,-8.949037520729096,[-0.93919209 -0.31169655  0.14409539],[ 0.12334891 -0.69784191 -0.70555065],[ 0.3204735  -0.64487358  0.69385503]
485,10.263698769123978,9.521595608610383,-8.898704989881091,[-0.94115704 -0.30675394  0.14186419],[ 0.12003682 -0.69578418 -0.70814938],[ 0.31593447 -0.64945085  0.69166394]
486,10.262695965579994,9.450425272554579,-8.941667189604212,[-0.93911062 -0.31183856  0.14431895],[ 0.12345079 -0.69815355 -0.70522445],[ 0.32067297 -0.64446748  0.69414013]
487,10.252067970101075,9.44991462278836,-8.950118269653624,[-0.93925794 -0.31159118  0.14389389],[ 0.12335982 -0.69773056 -0.70565885],[ 0.32027624 -0.64504496  0.69378681]
